,participant,trials,event,component,Duration,samples,stim,resp,RT,cue,movement,trigger,data,correct
17563,processed_500Hz_0019_epo,62,4,0,596.0,0,1.0,resp_right,1063.0,AC,stim_left,AC/stim_left/resp_right,1.0573952674865723e-05,0
17564,processed_500Hz_0019_epo,64,4,0,400.0,0,2.0,resp_right,728.0,AC,stim_right,AC/stim_right/resp_right,5.082747459411621e-06,1
17565,processed_500Hz_0019_epo,65,4,0,696.0,0,1.0,resp_right,1243.0,AC,stim_left,AC/stim_left/resp_right,-3.0016052722930906e-06,0
17566,processed_500Hz_0019_epo,66,4,0,366.0,0,1.0,resp_right,1034.0,AC,stim_left,AC/stim_left/resp_right,7.853477597236633e-07,0
17567,processed_500Hz_0019_epo,72,4,0,238.0,0,2.0,resp_right,534.0,AC,stim_right,AC/stim_right/resp_right,9.437645077705383e-07,1
17568,processed_500Hz_0019_epo,73,4,0,102.0,0,2.0,resp_right,495.0,AC,stim_right,AC/stim_right/resp_right,4.751319408416748e-06,1
17569,processed_500Hz_0019_epo,74,4,0,176.0,0,2.0,resp_right,525.0,AC,stim_right,AC/stim_right/resp_right,-3.8744213581085205e-06,1
17570,processed_500Hz_0019_epo,75,4,0,472.0,0,2.0,resp_right,1166.0,AC,stim_right,AC/stim_right/resp_right,2.7943415641784665e-06,1
17571,processed_500Hz_0019_epo,80,4,0,326.0,0,2.0,resp_right,791.0,AC,stim_right,AC/stim_right/resp_right,-3.5182516574859616e-06,1
17572,processed_500Hz_0019_epo,82,4,0,808.0,0,1.0,resp_left,1495.0,AC,stim_left,AC/stim_left/resp_left,3.775608241558075e-07,1
17573,processed_500Hz_0019_epo,83,4,0,316.0,0,2.0,resp_right,777.0,AC,stim_right,AC/stim_right/resp_right,-1.4441202878952025e-06,1
17574,processed_500Hz_0019_epo,86,4,0,412.0,0,1.0,resp_left,854.0,AC,stim_left,AC/stim_left/resp_left,6.589300155639648e-06,1
17575,processed_500Hz_0019_epo,88,4,0,1038.0,0,2.0,resp_right,1355.0,AC,stim_right,AC/stim_right/resp_right,-1.7032400369644165e-06,1
17576,processed_500Hz_0019_epo,90,4,0,600.0,0,1.0,resp_right,930.0,AC,stim_left,AC/stim_left/resp_right,2.6618971824645993e-06,0
17577,processed_500Hz_0019_epo,92,4,0,388.0,0,1.0,resp_right,699.0,AC,stim_left,AC/stim_left/resp_right,3.4238615036010742e-06,0
17578,processed_500Hz_0019_epo,96,4,0,222.0,0,1.0,resp_left,629.0,AC,stim_left,AC/stim_left/resp_left,-2.549409568309784e-07,1
17579,processed_500Hz_0019_epo,97,4,0,748.0,0,1.0,resp_right,1546.0,AC,stim_left,AC/stim_left/resp_right,4.193733215332031e-06,0
17580,processed_500Hz_0019_epo,99,4,0,328.0,0,1.0,resp_right,857.0,AC,stim_left,AC/stim_left/resp_right,1.3888392448425292e-05,0
17581,processed_500Hz_0019_epo,101,4,0,766.0,0,2.0,resp_left,1316.0,AC,stim_right,AC/stim_right/resp_left,-1.0805864334106444e-06,0
17582,processed_500Hz_0019_epo,103,4,0,664.0,0,2.0,resp_right,1020.0,AC,stim_right,AC/stim_right/resp_right,-1.0892010927200316e-06,1
17583,processed_500Hz_0019_epo,106,4,0,172.0,0,1.0,resp_right,593.0,AC,stim_left,AC/stim_left/resp_right,3.541579246520996e-06,0
17584,processed_500Hz_0019_epo,107,4,0,1132.0,0,1.0,resp_left,1587.0,AC,stim_left,AC/stim_left/resp_left,-6.179076433181762e-07,1
17585,processed_500Hz_0019_epo,111,4,0,1120.0,0,1.0,resp_right,1604.0,AC,stim_left,AC/stim_left/resp_right,7.752041816711426e-06,0
17586,processed_500Hz_0019_epo,112,4,0,700.0,0,2.0,resp_left,1432.0,AC,stim_right,AC/stim_right/resp_left,9.785384178161621e-06,0
17587,processed_500Hz_0019_epo,114,4,0,756.0,0,2.0,resp_left,1109.0,AC,stim_right,AC/stim_right/resp_left,-1.4285389184951781e-06,0
17588,processed_500Hz_0019_epo,115,4,0,1260.0,0,1.0,resp_right,1797.0,AC,stim_left,AC/stim_left/resp_right,7.555110931396484e-06,0
17589,processed_500Hz_0019_epo,117,4,0,98.0,0,2.0,resp_left,597.0,AC,stim_right,AC/stim_right/resp_left,-5.7673230171203615e-06,0
17590,processed_500Hz_0019_epo,120,4,0,404.0,0,1.0,resp_right,1064.0,AC,stim_left,AC/stim_left/resp_right,1.6207164525985717e-06,0
17591,processed_500Hz_0019_epo,121,4,0,584.0,0,1.0,resp_right,1337.0,AC,stim_left,AC/stim_left/resp_right,5.778121948242187e-06,0
17592,processed_500Hz_0019_epo,122,4,0,964.0,0,1.0,resp_left,1443.0,AC,stim_left,AC/stim_left/resp_left,2.2266024351119994e-07,1
17593,processed_500Hz_0019_epo,127,4,0,1282.0,0,1.0,resp_left,1697.0,AC,stim_left,AC/stim_left/resp_left,1.1611638069152833e-06,1
17594,processed_500Hz_0019_epo,128,4,0,1066.0,0,1.0,resp_right,1490.0,AC,stim_left,AC/stim_left/resp_right,-1.1964701414108276e-06,0
17595,processed_500Hz_0019_epo,134,4,0,1066.0,0,1.0,resp_left,1559.0,AC,stim_left,AC/stim_left/resp_left,-8.03936195373535e-06,1
17596,processed_500Hz_0019_epo,140,4,0,1034.0,0,1.0,resp_right,1485.0,AC,stim_left,AC/stim_left/resp_right,-7.373783588409423e-06,0
17597,processed_500Hz_0019_epo,142,4,0,452.0,0,1.0,resp_left,975.0,AC,stim_left,AC/stim_left/resp_left,3.214578151702881e-06,1
17598,processed_500Hz_0019_epo,144,4,0,498.0,0,2.0,resp_right,935.0,AC,stim_right,AC/stim_right/resp_right,2.6572539806365964e-06,1
17599,processed_500Hz_0019_epo,145,4,0,704.0,0,1.0,resp_left,1043.0,AC,stim_left,AC/stim_left/resp_left,6.357778549194336e-06,1
17600,processed_500Hz_0019_epo,147,4,0,1222.0,0,2.0,resp_right,1693.0,AC,stim_right,AC/stim_right/resp_right,-1.9917629659175873e-08,1
17601,processed_500Hz_0019_epo,148,4,0,798.0,0,1.0,resp_right,1389.0,AC,stim_left,AC/stim_left/resp_right,-9.061681747436523e-06,0
17602,processed_500Hz_0019_epo,149,4,0,496.0,0,2.0,resp_right,942.0,AC,stim_right,AC/stim_right/resp_right,4.604578018188476e-06,1
17603,processed_500Hz_0019_epo,150,4,0,1082.0,0,1.0,resp_left,1424.0,AC,stim_left,AC/stim_left/resp_left,4.719632148742676e-06,1
17604,processed_500Hz_0019_epo,151,4,0,1196.0,0,2.0,resp_right,1763.0,AC,stim_right,AC/stim_right/resp_right,-2.2533850669860837e-06,1
17605,processed_500Hz_0019_epo,152,4,0,272.0,0,2.0,resp_right,738.0,AC,stim_right,AC/stim_right/resp_right,5.606748580932617e-06,1
17606,processed_500Hz_0019_epo,153,4,0,672.0,0,2.0,resp_left,1049.0,AC,stim_right,AC/stim_right/resp_left,-9.257633209228515e-06,0
17607,processed_500Hz_0019_epo,155,4,0,544.0,0,1.0,resp_right,1099.0,AC,stim_left,AC/stim_left/resp_right,2.572355270385742e-06,0
17608,processed_500Hz_0019_epo,159,4,0,1266.0,0,1.0,resp_right,1853.0,AC,stim_left,AC/stim_left/resp_right,-1.45601749420166e-07,0
17609,processed_500Hz_0019_epo,162,4,0,272.0,0,2.0,resp_right,762.0,AC,stim_right,AC/stim_right/resp_right,1.2069544792175293e-05,1
17610,processed_500Hz_0019_epo,163,4,0,864.0,0,2.0,resp_left,1214.0,AC,stim_right,AC/stim_right/resp_left,-5.922294616699219e-06,0
17611,processed_500Hz_0019_epo,164,4,0,244.0,0,2.0,resp_right,644.0,AC,stim_right,AC/stim_right/resp_right,-6.0209321975708e-06,1
17612,processed_500Hz_0019_epo,165,4,0,370.0,0,2.0,resp_right,872.0,AC,stim_right,AC/stim_right/resp_right,-1.3459394454956054e-05,1
17613,processed_500Hz_0019_epo,166,4,0,936.0,0,1.0,resp_left,1474.0,AC,stim_left,AC/stim_left/resp_left,4.035393238067627e-06,1
17614,processed_500Hz_0019_epo,167,4,0,1182.0,0,1.0,resp_right,1639.0,AC,stim_left,AC/stim_left/resp_right,-1.4896070957183838e-06,0
17615,processed_500Hz_0019_epo,169,4,0,596.0,0,1.0,resp_right,945.0,AC,stim_left,AC/stim_left/resp_right,8.739099502563477e-06,0
17616,processed_500Hz_0019_epo,170,4,0,270.0,0,2.0,resp_right,656.0,AC,stim_right,AC/stim_right/resp_right,-3.189894914627075e-06,1
17617,processed_500Hz_0019_epo,172,4,0,738.0,0,2.0,resp_right,1189.0,AC,stim_right,AC/stim_right/resp_right,-6.245344161987305e-06,1
17618,processed_500Hz_0019_epo,173,4,0,742.0,0,1.0,resp_left,1756.0,AC,stim_left,AC/stim_left/resp_left,-4.933545589447021e-06,1
17619,processed_500Hz_0019_epo,180,4,0,932.0,0,2.0,resp_left,1513.0,AC,stim_right,AC/stim_right/resp_left,-2.0590343475341795e-06,0
17620,processed_500Hz_0019_epo,182,4,0,600.0,0,1.0,resp_right,1042.0,AC,stim_left,AC/stim_left/resp_right,-2.6614463329315185e-06,0
17621,processed_500Hz_0019_epo,184,4,0,812.0,0,2.0,resp_right,1278.0,AC,stim_right,AC/stim_right/resp_right,-5.9627680778503415e-06,1
17622,processed_500Hz_0019_epo,190,4,0,1446.0,0,1.0,resp_right,1802.0,AC,stim_left,AC/stim_left/resp_right,5.4995026588439935e-06,0
17623,processed_500Hz_0019_epo,191,4,0,648.0,0,2.0,resp_right,1129.0,AC,stim_right,AC/stim_right/resp_right,7.392776012420654e-07,1
17624,processed_500Hz_0019_epo,192,4,0,406.0,0,2.0,resp_left,1232.0,AC,stim_right,AC/stim_right/resp_left,2.50453919172287e-07,0
17625,processed_500Hz_0019_epo,195,4,0,834.0,0,2.0,resp_right,1382.0,AC,stim_right,AC/stim_right/resp_right,-1.5358127355575562e-06,1
17626,processed_500Hz_0019_epo,196,4,0,1038.0,0,1.0,resp_left,1625.0,AC,stim_left,AC/stim_left/resp_left,-1.1711251735687255e-06,1
17627,processed_500Hz_0020_epo,0,4,0,318.0,0,2.0,resp_right,696.0,AC,stim_right,AC/stim_right/resp_right,-7.824858278036118e-08,1
17628,processed_500Hz_0020_epo,1,4,0,634.0,0,2.0,resp_left,1164.0,AC,stim_right,AC/stim_right/resp_left,-2.529365301132202e-06,0
17629,processed_500Hz_0020_epo,8,4,0,316.0,0,2.0,resp_right,550.0,AC,stim_right,AC/stim_right/resp_right,1.126924991607666e-06,1
17630,processed_500Hz_0020_epo,9,4,0,136.0,0,1.0,resp_left,560.0,AC,stim_left,AC/stim_left/resp_left,-2.6151757240295407e-06,1
17631,processed_500Hz_0020_epo,10,4,0,118.0,0,1.0,resp_left,631.0,AC,stim_left,AC/stim_left/resp_left,-3.6318919062614437e-07,1
17632,processed_500Hz_0020_epo,11,4,0,70.0,0,1.0,resp_left,644.0,AC,stim_left,AC/stim_left/resp_left,8.343998789787292e-07,1
17633,processed_500Hz_0020_epo,12,4,0,128.0,0,1.0,resp_left,657.0,AC,stim_left,AC/stim_left/resp_left,-2.848116636276245e-06,1
17634,processed_500Hz_0020_epo,14,4,0,144.0,0,1.0,resp_left,830.0,AC,stim_left,AC/stim_left/resp_left,4.664575576782226e-06,1
17635,processed_500Hz_0020_epo,19,4,0,190.0,0,1.0,resp_left,767.0,AC,stim_left,AC/stim_left/resp_left,1.8938742876052855e-06,1
17636,processed_500Hz_0020_epo,21,4,0,132.0,0,1.0,resp_right,698.0,AC,stim_left,AC/stim_left/resp_right,4.1089849472045895e-06,0
17637,processed_500Hz_0020_epo,23,4,0,344.0,0,2.0,resp_right,680.0,AC,stim_right,AC/stim_right/resp_right,-3.100067615509033e-06,1
17638,processed_500Hz_0020_epo,25,4,0,284.0,0,2.0,resp_right,664.0,AC,stim_right,AC/stim_right/resp_right,3.1326620578765868e-06,1
17639,processed_500Hz_0020_epo,26,4,0,376.0,0,1.0,resp_right,714.0,AC,stim_left,AC/stim_left/resp_right,1.4126123189926147e-06,0
17640,processed_500Hz_0020_epo,28,4,0,152.0,0,1.0,resp_left,686.0,AC,stim_left,AC/stim_left/resp_left,-9.204626083374023e-07,1
17641,processed_500Hz_0020_epo,30,4,0,340.0,0,2.0,resp_left,740.0,AC,stim_right,AC/stim_right/resp_left,-3.123627662658691e-06,0
17642,processed_500Hz_0020_epo,31,4,0,212.0,0,2.0,resp_right,756.0,AC,stim_right,AC/stim_right/resp_right,-4.321268945932388e-08,1
17643,processed_500Hz_0020_epo,32,4,0,238.0,0,1.0,resp_right,686.0,AC,stim_left,AC/stim_left/resp_right,3.135141372680664e-06,0
17644,processed_500Hz_0020_epo,33,4,0,282.0,0,1.0,resp_left,742.0,AC,stim_left,AC/stim_left/resp_left,3.0435380935668943e-06,1
17645,processed_500Hz_0020_epo,34,4,0,316.0,0,2.0,resp_right,845.0,AC,stim_right,AC/stim_right/resp_right,-3.520114719867706e-08,1
17646,processed_500Hz_0020_epo,36,4,0,280.0,0,2.0,resp_right,956.0,AC,stim_right,AC/stim_right/resp_right,-1.8183368444442748e-06,1
17647,processed_500Hz_0020_epo,41,4,0,418.0,0,2.0,resp_right,797.0,AC,stim_right,AC/stim_right/resp_right,1.8312408924102782e-06,1
17648,processed_500Hz_0020_epo,43,4,0,112.0,0,1.0,resp_right,509.0,AC,stim_left,AC/stim_left/resp_right,1.151158332824707e-06,0
17649,processed_500Hz_0020_epo,45,4,0,888.0,0,1.0,resp_left,1358.0,AC,stim_left,AC/stim_left/resp_left,1.6337615251541136e-07,1
17650,processed_500Hz_0020_epo,46,4,0,74.0,0,2.0,resp_right,733.0,AC,stim_right,AC/stim_right/resp_right,1.1083022356033325e-06,1
17651,processed_500Hz_0020_epo,48,4,0,224.0,0,2.0,resp_right,580.0,AC,stim_right,AC/stim_right/resp_right,1.0817254334688186e-07,1
17652,processed_500Hz_0020_epo,49,4,0,1344.0,0,1.0,resp_right,1718.0,AC,stim_left,AC/stim_left/resp_right,4.404061794281006e-06,0
17653,processed_500Hz_0020_epo,51,4,0,472.0,0,1.0,resp_left,993.0,AC,stim_left,AC/stim_left/resp_left,-2.3842265605926513e-06,1
17654,processed_500Hz_0020_epo,56,4,0,160.0,0,1.0,resp_left,523.0,AC,stim_left,AC/stim_left/resp_left,-9.367067813873291e-07,1
17655,processed_500Hz_0020_epo,60,4,0,194.0,0,1.0,resp_left,885.0,AC,stim_left,AC/stim_left/resp_left,-2.906692028045654e-06,1
17656,processed_500Hz_0020_epo,62,4,0,178.0,0,2.0,resp_right,681.0,AC,stim_right,AC/stim_right/resp_right,-1.436508297920227e-06,1
17657,processed_500Hz_0020_epo,64,4,0,494.0,0,2.0,resp_right,907.0,AC,stim_right,AC/stim_right/resp_right,-2.6041460037231444e-07,1
17658,processed_500Hz_0020_epo,69,4,0,298.0,0,2.0,resp_right,865.0,AC,stim_right,AC/stim_right/resp_right,2.156079053878784e-06,1
17659,processed_500Hz_0020_epo,70,4,0,274.0,0,1.0,resp_right,923.0,AC,stim_left,AC/stim_left/resp_right,-2.7437472343444825e-07,0
17660,processed_500Hz_0020_epo,72,4,0,548.0,0,1.0,resp_right,1105.0,AC,stim_left,AC/stim_left/resp_right,-1.6569362878799438e-06,0
17661,processed_500Hz_0020_epo,73,4,0,430.0,0,1.0,resp_left,819.0,AC,stim_left,AC/stim_left/resp_left,-4.153822898864746e-06,1
17662,processed_500Hz_0020_epo,74,4,0,874.0,0,1.0,resp_left,1304.0,AC,stim_left,AC/stim_left/resp_left,-3.5529022216796874e-06,1
17663,processed_500Hz_0020_epo,77,4,0,212.0,0,1.0,resp_left,612.0,AC,stim_left,AC/stim_left/resp_left,-2.8693649768829344e-06,1
17664,processed_500Hz_0020_epo,83,4,0,246.0,0,2.0,resp_right,558.0,AC,stim_right,AC/stim_right/resp_right,1.2657773494720459e-06,1
17665,processed_500Hz_0020_epo,85,4,0,158.0,0,1.0,resp_left,742.0,AC,stim_left,AC/stim_left/resp_left,5.784090757369995e-07,1
17666,processed_500Hz_0020_epo,86,4,0,432.0,0,2.0,resp_right,915.0,AC,stim_right,AC/stim_right/resp_right,6.145597100257874e-07,1
17667,processed_500Hz_0020_epo,88,4,0,542.0,0,1.0,resp_right,1138.0,AC,stim_left,AC/stim_left/resp_right,1.6475158929824828e-06,0
17668,processed_500Hz_0020_epo,90,4,0,230.0,0,2.0,resp_right,705.0,AC,stim_right,AC/stim_right/resp_right,-1.7014843225479126e-06,1
17669,processed_500Hz_0020_epo,91,4,0,348.0,0,1.0,resp_left,763.0,AC,stim_left,AC/stim_left/resp_left,9.703980088233948e-07,1
17670,processed_500Hz_0020_epo,92,4,0,490.0,0,2.0,resp_right,933.0,AC,stim_right,AC/stim_right/resp_right,-4.9635320901870724e-08,1
17671,processed_500Hz_0020_epo,96,4,0,52.0,0,2.0,resp_right,408.0,AC,stim_right,AC/stim_right/resp_right,-3.3621120452880856e-06,1
17672,processed_500Hz_0020_epo,98,4,0,820.0,0,1.0,resp_right,1283.0,AC,stim_left,AC/stim_left/resp_right,2.46772027015686e-06,0
17673,processed_500Hz_0020_epo,99,4,0,434.0,0,2.0,resp_right,1009.0,AC,stim_right,AC/stim_right/resp_right,-1.3733309507369994e-06,1
17674,processed_500Hz_0020_epo,101,4,0,316.0,0,1.0,resp_left,764.0,AC,stim_left,AC/stim_left/resp_left,-1.3564634323120118e-06,1
17675,processed_500Hz_0020_epo,102,4,0,168.0,0,1.0,resp_left,660.0,AC,stim_left,AC/stim_left/resp_left,6.864195346832275e-06,1
17676,processed_500Hz_0020_epo,111,4,0,500.0,0,2.0,resp_right,1061.0,AC,stim_right,AC/stim_right/resp_right,5.424745559692382e-06,1
17677,processed_500Hz_0020_epo,112,4,0,202.0,0,2.0,resp_right,655.0,AC,stim_right,AC/stim_right/resp_right,3.95338624715805e-07,1
17678,processed_500Hz_0020_epo,113,4,0,140.0,0,2.0,resp_right,637.0,AC,stim_right,AC/stim_right/resp_right,-4.685294151306152e-06,1
17679,processed_500Hz_0020_epo,114,4,0,184.0,0,2.0,resp_right,690.0,AC,stim_right,AC/stim_right/resp_right,6.71680212020874e-07,1
17680,processed_500Hz_0020_epo,117,4,0,472.0,0,2.0,resp_right,727.0,AC,stim_right,AC/stim_right/resp_right,-1.4569522440433502e-07,1
17681,processed_500Hz_0020_epo,119,4,0,164.0,0,2.0,resp_right,677.0,AC,stim_right,AC/stim_right/resp_right,-2.1699442863464353e-06,1
17682,processed_500Hz_0020_epo,122,4,0,462.0,0,2.0,resp_right,1015.0,AC,stim_right,AC/stim_right/resp_right,-4.214803218841553e-06,1
17683,processed_500Hz_0020_epo,124,4,0,244.0,0,1.0,resp_left,928.0,AC,stim_left,AC/stim_left/resp_left,2.4336445331573486e-06,1
17684,processed_500Hz_0020_epo,128,4,0,66.0,0,2.0,resp_right,752.0,AC,stim_right,AC/stim_right/resp_right,-1.85654878616333e-07,1
17685,processed_500Hz_0020_epo,129,4,0,534.0,0,2.0,resp_left,770.0,AC,stim_right,AC/stim_right/resp_left,-4.3269510269165035e-06,0
17686,processed_500Hz_0020_epo,130,4,0,994.0,0,2.0,resp_left,1415.0,AC,stim_right,AC/stim_right/resp_left,-1.666797637939453e-06,0
17687,processed_500Hz_0020_epo,131,4,0,534.0,0,2.0,resp_right,974.0,AC,stim_right,AC/stim_right/resp_right,1.902304172515869e-06,1
17688,processed_500Hz_0020_epo,132,4,0,626.0,0,2.0,resp_left,1100.0,AC,stim_right,AC/stim_right/resp_left,1.895225405693054e-06,0
17689,processed_500Hz_0020_epo,134,4,0,500.0,0,1.0,resp_left,1058.0,AC,stim_left,AC/stim_left/resp_left,-2.5830712318420408e-06,1
17690,processed_500Hz_0020_epo,135,4,0,406.0,0,2.0,resp_right,903.0,AC,stim_right,AC/stim_right/resp_right,4.03329849243164e-06,1
17691,processed_500Hz_0020_epo,136,4,0,178.0,0,1.0,resp_right,703.0,AC,stim_left,AC/stim_left/resp_right,-6.404115200042725e-06,0
17692,processed_500Hz_0020_epo,138,4,0,246.0,0,2.0,resp_left,897.0,AC,stim_right,AC/stim_right/resp_left,-7.59295403957367e-07,0
17693,processed_500Hz_0020_epo,141,4,0,244.0,0,1.0,resp_left,733.0,AC,stim_left,AC/stim_left/resp_left,1.7154453992843627e-06,1
17694,processed_500Hz_0020_epo,142,4,0,494.0,0,1.0,resp_left,868.0,AC,stim_left,AC/stim_left/resp_left,-3.8167407512664795e-06,1
17695,processed_500Hz_0020_epo,144,4,0,320.0,0,2.0,resp_left,782.0,AC,stim_right,AC/stim_right/resp_left,2.979841709136963e-06,0
17696,processed_500Hz_0020_epo,145,4,0,52.0,0,2.0,resp_right,568.0,AC,stim_right,AC/stim_right/resp_right,-1.5304592847824095e-06,1
17697,processed_500Hz_0020_epo,146,4,0,120.0,0,2.0,resp_left,639.0,AC,stim_right,AC/stim_right/resp_left,-1.5034418106079102e-06,0
17698,processed_500Hz_0020_epo,148,4,0,230.0,0,1.0,resp_left,787.0,AC,stim_left,AC/stim_left/resp_left,2.3229366540908812e-07,1
17699,processed_500Hz_0020_epo,152,4,0,198.0,0,1.0,resp_right,814.0,AC,stim_left,AC/stim_left/resp_right,-3.7513062953948974e-06,0
17700,processed_500Hz_0020_epo,154,4,0,428.0,0,1.0,resp_right,1062.0,AC,stim_left,AC/stim_left/resp_right,5.554592609405518e-07,0
17701,processed_500Hz_0020_epo,157,4,0,524.0,0,1.0,resp_right,1121.0,AC,stim_left,AC/stim_left/resp_right,6.450751781463623e-06,0
17702,processed_500Hz_0020_epo,159,4,0,388.0,0,1.0,resp_left,773.0,AC,stim_left,AC/stim_left/resp_left,-3.0877959728240967e-06,1
17703,processed_500Hz_0020_epo,160,4,0,720.0,0,2.0,resp_left,1153.0,AC,stim_right,AC/stim_right/resp_left,3.3022289276123044e-06,0
17704,processed_500Hz_0020_epo,161,4,0,346.0,0,1.0,resp_left,741.0,AC,stim_left,AC/stim_left/resp_left,-2.9917171001434326e-06,1
17705,processed_500Hz_0020_epo,162,4,0,102.0,0,1.0,resp_left,702.0,AC,stim_left,AC/stim_left/resp_left,-4.553416728973388e-06,1
17706,processed_500Hz_0020_epo,167,4,0,232.0,0,1.0,resp_left,762.0,AC,stim_left,AC/stim_left/resp_left,3.2135791778564454e-06,1
17707,processed_500Hz_0020_epo,168,4,0,184.0,0,1.0,resp_left,709.0,AC,stim_left,AC/stim_left/resp_left,4.144347190856934e-06,1
17708,processed_500Hz_0020_epo,174,4,0,186.0,0,1.0,resp_left,760.0,AC,stim_left,AC/stim_left/resp_left,5.737614631652832e-06,1
17709,processed_500Hz_0020_epo,175,4,0,254.0,0,2.0,resp_right,819.0,AC,stim_right,AC/stim_right/resp_right,3.60299015045166e-06,1
17710,processed_500Hz_0020_epo,179,4,0,296.0,0,2.0,resp_left,790.0,AC,stim_right,AC/stim_right/resp_left,9.094870090484619e-07,0
17711,processed_500Hz_0020_epo,180,4,0,178.0,0,2.0,resp_left,748.0,AC,stim_right,AC/stim_right/resp_left,-4.015676498413086e-06,0
17712,processed_500Hz_0020_epo,181,4,0,268.0,0,2.0,resp_right,661.0,AC,stim_right,AC/stim_right/resp_right,-2.9605727195739744e-06,1
17713,processed_500Hz_0020_epo,182,4,0,236.0,0,1.0,resp_right,686.0,AC,stim_left,AC/stim_left/resp_right,4.528264999389648e-06,0
17714,processed_500Hz_0020_epo,183,4,0,664.0,0,2.0,resp_right,1016.0,AC,stim_right,AC/stim_right/resp_right,3.3746564388275146e-06,1
17715,processed_500Hz_0020_epo,192,4,0,654.0,0,2.0,resp_left,964.0,AC,stim_right,AC/stim_right/resp_left,4.810158252716065e-06,0
17716,processed_500Hz_0020_epo,193,4,0,756.0,0,2.0,resp_right,1108.0,AC,stim_right,AC/stim_right/resp_right,1.7285448312759398e-06,1
17717,processed_500Hz_0020_epo,195,4,0,202.0,0,2.0,resp_right,774.0,AC,stim_right,AC/stim_right/resp_right,-7.481535077095032e-07,1
17718,processed_500Hz_0020_epo,197,4,0,252.0,0,1.0,resp_right,750.0,AC,stim_left,AC/stim_left/resp_right,1.1514054536819457e-06,0
17719,processed_500Hz_0020_epo,198,4,0,308.0,0,1.0,resp_left,849.0,AC,stim_left,AC/stim_left/resp_left,-1.8999040126800537e-06,1
17720,processed_500Hz_0021_epo,0,4,0,992.0,0,2.0,resp_right,1388.0,AC,stim_right,AC/stim_right/resp_right,-2.1648008823394773e-06,1
17721,processed_500Hz_0021_epo,1,4,0,774.0,0,1.0,resp_right,1388.0,AC,stim_left,AC/stim_left/resp_right,-8.447040557861329e-06,0
17722,processed_500Hz_0021_epo,4,4,0,1192.0,0,1.0,resp_right,1670.0,AC,stim_left,AC/stim_left/resp_right,-5.959633588790893e-07,0
17723,processed_500Hz_0021_epo,5,4,0,306.0,0,2.0,resp_right,670.0,AC,stim_right,AC/stim_right/resp_right,-1.1217546463012695e-06,1
17724,processed_500Hz_0021_epo,6,4,0,470.0,0,1.0,resp_left,918.0,AC,stim_left,AC/stim_left/resp_left,4.865067481994629e-06,1
17725,processed_500Hz_0021_epo,7,4,0,684.0,0,1.0,resp_left,992.0,AC,stim_left,AC/stim_left/resp_left,9.587019681930542e-07,1
17726,processed_500Hz_0021_epo,9,4,0,80.0,0,2.0,resp_right,675.0,AC,stim_right,AC/stim_right/resp_right,-3.683043241500854e-06,1
17727,processed_500Hz_0021_epo,10,4,0,164.0,0,2.0,resp_right,675.0,AC,stim_right,AC/stim_right/resp_right,-3.3148963451385496e-06,1
17728,processed_500Hz_0021_epo,15,4,0,342.0,0,2.0,resp_right,608.0,AC,stim_right,AC/stim_right/resp_right,6.07909619808197e-07,1
17729,processed_500Hz_0021_epo,17,4,0,1024.0,0,2.0,resp_left,1364.0,AC,stim_right,AC/stim_right/resp_left,4.787232875823975e-06,0
17730,processed_500Hz_0021_epo,19,4,0,770.0,0,2.0,resp_right,1488.0,AC,stim_right,AC/stim_right/resp_right,6.533672332763671e-06,1
17731,processed_500Hz_0021_epo,21,4,0,260.0,0,2.0,resp_right,759.0,AC,stim_right,AC/stim_right/resp_right,2.205789804458618e-06,1
17732,processed_500Hz_0021_epo,26,4,0,368.0,0,2.0,resp_left,788.0,AC,stim_right,AC/stim_right/resp_left,1.5202767848968505e-06,0
17733,processed_500Hz_0021_epo,28,4,0,72.0,0,1.0,resp_left,539.0,AC,stim_left,AC/stim_left/resp_left,-5.3810925483703614e-06,1
17734,processed_500Hz_0021_epo,35,4,0,88.0,0,2.0,resp_left,704.0,AC,stim_right,AC/stim_right/resp_left,1.7947820425033568e-06,0
17735,processed_500Hz_0021_epo,39,4,0,872.0,0,2.0,resp_right,1208.0,AC,stim_right,AC/stim_right/resp_right,-9.489789009094238e-07,1
17736,processed_500Hz_0021_epo,41,4,0,986.0,0,2.0,resp_right,1277.0,AC,stim_right,AC/stim_right/resp_right,2.245319843292236e-06,1
17737,processed_500Hz_0021_epo,42,4,0,430.0,0,1.0,resp_left,1050.0,AC,stim_left,AC/stim_left/resp_left,-5.116326332092285e-06,1
17738,processed_500Hz_0021_epo,43,4,0,604.0,0,1.0,resp_left,1050.0,AC,stim_left,AC/stim_left/resp_left,-5.446363925933837e-06,1
17739,processed_500Hz_0021_epo,46,4,0,900.0,0,2.0,resp_right,1487.0,AC,stim_right,AC/stim_right/resp_right,1.9113614559173584e-06,1
17740,processed_500Hz_0021_epo,48,4,0,558.0,0,2.0,resp_right,928.0,AC,stim_right,AC/stim_right/resp_right,-3.4713735580444336e-06,1
17741,processed_500Hz_0021_epo,49,4,0,784.0,0,2.0,resp_right,1212.0,AC,stim_right,AC/stim_right/resp_right,-9.653387069702147e-06,1
17742,processed_500Hz_0021_epo,52,4,0,910.0,0,1.0,resp_right,1234.0,AC,stim_left,AC/stim_left/resp_right,-3.03755521774292e-06,0
