,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_true,sigma_estimate,mu_z,std_z,index,corr,sig_to_var
0,3.6156342536748367,3.6176266710726495,1.5559041436851382,1.5897006118996768,0.2821793663671268,0.29517905024177093,0.4301153583295334,0.5020345232763022,0.5458040638853301,0.5520480628532134,0.6410967036944719,0.6407745055647307,2.4754870663991095,0.6407768030330213,1.009996700588454,ndt,0.9999964145576435
1,2.5668879047721966,2.3387560485376335,0.4680010641890696,0.3631791678907307,0.9771655385078813,1.0,-0.8962537990375021,-0.9173336549763099,-1.4452037471256858,-1.4749334058948897,0.18469298619370528,0.571002379688091,1.5402132031578024,0.18110484652011863,3.580833115096359,noise,3.152882933061978
2,4.638437705383818,2.0,0.5029424521957594,0.1,0.3544954497750416,0.7775534521136006,-2.370132377899812,-2.880821334080003,1.7383442806343317,2.006266587204308,0.2326136272293364,0.7825252732479776,1.524276890428096,0.22823264572712426,4.780570283730253,noise,3.4286298997890405
3,2.1957347928088384,2.0,0.8353000042602546,0.8239041091313071,0.45411533405485954,0.5123247248886129,2.1356292233067755,2.146274024152948,0.1587337445450001,0.12412120220464948,0.36278340753611443,1.2546303054633159,1.7210038669570618,0.35484678910207046,3.8269960775498957,noise,3.535695810121663
4,2.435510107498812,2.3925104600694747,0.2738337244340747,0.2652693478563713,0.9989065631883731,1.0,1.0722958645938736,1.0058597728038945,1.887587900788733,1.8605797417064718,0.9981320408774347,0.9823644843115873,2.122758411089697,0.9801237167032595,1.0998577737283948,ndt,1.002286208944994
5,4.049749374063547,2.470507475139439,0.37013453715225547,0.1,0.12915244089096767,0.39174030572683394,1.66561643629084,1.914537725622565,2.494591798737841,2.790141247300989,0.1597632078746013,1.9512832151722326,2.337757282775357,0.15346276165267717,15.463951719486746,noise,12.715027373145102
6,4.238701840704587,2.0,1.2067594137828415,0.763967907888406,0.3959008150940837,0.6674214394794057,-1.81075810146043,-2.1401984806867427,0.2785123889283565,0.2758843185855122,0.9421406214885057,1.2631792260774202,1.5615734716495793,0.9026504128246787,1.8014997660403704,noise,1.3994113425645403
7,4.563204763848801,4.846764836134806,1.937936978576439,2.0,0.8812115082735359,0.8985472500212773,2.89470085580918,3.0,-1.029045306299396,-1.1644966477253824,0.2537422164949114,0.24926030748613037,1.3924198645820274,0.2491930820107728,1.0501841958871154,ndt,1.000269772639012
8,3.437928620733291,3.8402799769730804,1.0369722740842762,1.117210960258383,0.7360745942179984,0.7214806066897108,-2.5925768478745557,-2.632756374419245,-0.9697489809778661,-0.9834664816024613,0.6149466861298459,0.5983810630138406,2.8350463665668504,0.5982921656821587,1.0342179134113036,ndt,1.000148585150836
9,4.078834246343444,2.0,1.3344163806035614,0.8910324056508979,0.29832259884186857,0.5443683898405085,-0.19147326140435128,-0.19590952531609834,-1.4351410879971251,-1.6331275908689291,0.3530420555973982,1.2838615504096436,1.8002012625436792,0.345951480615884,4.090770742662933,noise,3.7111029214964906
10,2.637186747825128,2.0,1.0298916481808513,0.8277797183437001,0.7649664762899181,0.8641839629959208,1.689892967250499,1.8540382455215387,0.29847029099775146,0.3174182450327005,0.9453185269149464,2.0672801432679977,2.642042680949103,0.9449172036400005,2.643562481633744,noise,2.187789718828742
