,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_z_true,sigma_z_estimate,alpha_true,alpha_estimate,sigma_a_true,sigma_a_estimate
1,4.036558657635886,4.2121149233981345,1.312093967930129,1.330041808028722,0.2718164154811084,0.27221627726927367,-1.5583596064923628,-1.6577210461201168,1.8504115847909226,1.8464233012831817,0.1604044476287541,0.16525281411102113,-1.9922556693322613,-1.9974823687421797,0.09475961801202908,0.09289272701651116
2,3.850903755557316,3.891910077662021,1.5501735238975156,1.4963698179593758,0.3888039477213737,0.3937086220903493,0.12290936909070105,0.1348478171212124,0.21779660395646228,0.18962895911358646,0.06626700056382513,0.06130992253892309,-1.8522036456266635,-1.8511443886249894,0.14252339835090616,0.1360639155903337
3,4.4281638811572925,4.548988276727457,0.1972071747467483,0.18650984030664722,0.9740748909316144,0.9792886840582814,0.07710716781431093,0.09864701473118737,-2.23368334004065,-2.3545516823080224,0.1523998772029305,0.15839414079257333,-1.7414083634807,-1.7358134408580335,0.11862355499838549,0.1181272158757039
4,3.305479711764257,4.032274248122318,1.505658107552086,1.9667971096715477,0.8790286526671124,0.8725321511272309,2.0139537322143317,2.1715600467313405,-1.1902170873723192,-1.2588237130832653,0.1015794252551541,0.10705844782331025,-1.5928615899868768,-1.5993758725370346,0.06896345951141457,0.06814006450031684
5,3.966953846056918,4.343808801032036,1.3099096770499816,1.4716329081198298,0.913087267337528,0.8997258718478855,0.7798712870908378,0.7618910258750171,-1.92891220726696,-1.978383843916209,0.17234132742200065,0.17315755223368062,-2.104625208506658,-2.1078717728826986,0.18131989236733959,0.18270706094552652
6,3.316745515722599,3.16787409238219,1.8139332245120745,1.537792395546976,0.11336726411498682,0.11676349376332287,0.03683634524276602,0.03700641917187168,0.08656368963539873,0.07859408830085629,0.053810551475875296,0.05454741878408504,-1.7050993271547763,-1.7100844066862733,0.1282780456704635,0.1262901456893028
7,3.099687096155849,3.2397498698580747,1.9351497806354356,2.0,0.9894005200945749,0.9915631521683014,-2.0368971855891744,-2.087754822926522,2.29906496566675,2.234383810394915,0.18797198598720066,0.18769768339361723,-1.8017528550896627,-1.800148641649188,0.05451354842699381,0.05431329173043141
8,2.9688691906519997,3.5012726858923426,1.2431809579170474,1.6257875345559536,0.31824171394524414,0.31613517143625314,0.23613891132659282,0.15369728776767178,-1.0642967492142554,-1.1211945806127748,0.11860719210859531,0.11863717851197705,-2.2285043566643052,-2.2233727645231363,0.11538893024771545,0.11266930005127997
9,4.927838024654029,4.8714742156823,0.7349521995072875,0.6442931929602327,0.28042077311888086,0.27334982232073335,1.4755391461377614,1.443830206938312,-1.6134301671541935,-1.7115966290723479,0.13433189136588622,0.14153896421080736,-1.8919091237723822,-1.8919097093161643,0.0629341034022044,0.06176440894126127
10,2.460174765371053,3.4941124231369765,0.9314325067058107,2.0,0.9959155210646375,0.9873931370617292,-2.887378004537508,-3.0,2.455284860563263,2.5022292705552895,0.11674254782491979,0.10058338093707606,-2.1317916161445782,-2.1214302142525625,0.1691209433347675,0.1697500493948982
11,4.829322922869808,4.954962044263308,0.6910336725013209,0.7221412490982673,0.16124024324529054,0.16338011034906352,0.1770326236242965,0.13502822012292565,-2.465421528838861,-2.4550525570821886,0.081658090405644,0.08532789556549031,-2.1153722747857904,-2.1198794300810855,0.12530476192289516,0.1218198663914068
12,4.837491499835789,5.0,0.28996369096797364,0.36791027272095106,0.1664202860398689,0.1634967990997206,2.5476273894952426,2.387221375233608,0.46179128757449406,0.3974763531370935,0.17728018449485192,0.16707807424550822,-2.064818017522195,-2.059372727941563,0.15372626995438068,0.16458770443581267
13,3.132297132749783,4.673730524619472,0.661669806829134,2.0,0.5935053493769742,0.5890627945762357,2.748490759836156,2.6911371472352856,-2.2144012957747714,-2.1133075265861647,0.10818839586963695,0.11740852859313515,-2.3272485053102967,-2.3300403449405955,0.10144470394701378,0.09669458634409178
14,3.440048748746091,3.2609223925469184,0.18609410813426525,0.14738627428195025,0.6257573050165319,0.6292594602468862,-1.6668019059734533,-1.6394328652728478,-0.01903843193061583,0.01708715547124085,0.15123478280223343,0.15650780557318625,-1.6811385914148036,-1.678093566542461,0.12491735762812876,0.12050809729114892
15,4.844694249483364,5.0,0.6324435378661413,0.6612536553869914,0.34082644968805326,0.35222023237702,-1.2522251158134963,-1.2866372003706132,-0.21894740198264362,-0.19968472113827349,0.12438009046884398,0.12444091619382325,-2.1031596086625743,-2.100308859802787,0.1852772691626927,0.18642333552047816
16,2.836729493821265,2.888061615027966,0.9189695165422249,0.8628197526078832,0.3315739545272817,0.32701119691532754,2.261232548630389,2.3158943847243547,-0.08170536109847415,-0.0546774662055344,0.16576881789241865,0.15925340816084596,-2.152969738457363,-2.1478097228836974,0.07549401743826692,0.0797087016506543
17,3.7664099086110774,3.441645947349981,0.7105654915867846,0.5549804442075184,0.9147921976636048,0.9211149831873666,-1.097011267280437,-1.1489941753535637,-0.8365813941828035,-0.8153975396863764,0.13111387721882667,0.11434970071567707,-2.2763103290390365,-2.2740854460683186,0.19042909974997463,0.18694493166833503
18,2.0758932474602934,2.2242526973664134,0.2413286529619812,0.40614383411006205,0.402833163983954,0.399833204335018,-1.4073074534944658,-1.4070937037786329,-1.686288712761068,-1.627478392815566,0.05177960995736891,0.05478913380794541,-2.1324305001635686,-2.139192070154211,0.15041879553419477,0.15648491907690637
19,2.4009966974398873,2.451756304090486,1.2015061201207176,1.1631936220848884,0.18388222862577008,0.18775401774802813,-0.06380078017062041,-0.06667631289160668,-0.5499458493130343,-0.6001810693268813,0.10001654952039557,0.09689880111788245,-1.9261425105687442,-1.9291765109522865,0.17776848509801968,0.18806075201847341
20,3.918221512988268,4.920645335797649,1.4283459778076448,2.0,0.8424207601141513,0.8371975272879644,2.857003121649035,2.8620354394258403,-2.8853526967669074,-3.0,0.1649032289454272,0.1662432065277997,-1.5106538203702855,-1.5129639941799164,0.14901986050118876,0.14822903848793664
21,3.217250263596626,3.1289159861013203,0.5256304076382791,0.4679108367656158,0.31258557868895465,0.32609143644818045,-2.9349994332820275,-3.0,1.6847223937358473,1.706477155202059,0.1751115164104759,0.17105602519496357,-1.712616976857334,-1.7217678155753622,0.153258908969692,0.14924006168352116
22,4.14989422405294,4.279107704997754,1.2416121466783536,1.2951040572385644,0.653865128898426,0.6552530440739965,0.9111241241838215,0.994273983037494,1.9227594079264523,1.8616880688720783,0.13372481924180377,0.13795232806902585,-1.678422464676154,-1.6830084250814505,0.199355417361586,0.19489203510221562
23,3.738614227252222,3.6449755164654776,1.6768888559933466,1.5283669074782125,0.9506666585198693,0.9586666120729046,0.9077404735891141,0.8825514744502703,0.8435724440610544,0.8523857904654051,0.17564559160835969,0.16810633725205737,-1.893537310359005,-1.8929468339397963,0.0559202654181488,0.056169655184719544
24,4.588964016888922,5.0,1.2855248852689736,1.3791218733108304,0.25256778618034353,0.24116984819633372,-2.078759327734047,-2.138764869548842,1.8007088457179283,1.8097361427855758,0.1681958525634876,0.17698935246914782,-2.1697441847393417,-2.1661389573496512,0.13253323488137386,0.12822034445783284
25,3.143636876221655,3.8662699372686875,1.177388549029526,1.8867953852374688,0.8692107987483852,0.8826418112100254,2.695412204331122,2.7045280865346752,2.7184219747568594,2.7933412981009775,0.16881744010659328,0.1658073841289271,-2.0836603708140795,-2.0775619135574503,0.08920454245782855,0.08885313688907884
26,3.370182752180079,4.449626631641667,0.6914151961073572,1.1180454514662994,0.9275597533039349,0.9046390300219949,2.6319954457208965,2.6573155262207275,-2.306907866732023,-2.4400906907297335,0.11569615803002348,0.12868504073756964,-2.399759392709662,-2.3895233776877607,0.1389183862473782,0.1422544653949624
27,3.3478221269937176,3.4455363716939464,0.5044478387899409,0.5436196641721217,0.540697696110661,0.5399537231934508,0.9286809399256941,0.8819790536349593,0.3251283910533651,0.3599198864815648,0.11006512963911452,0.11455311854149906,-2.1151367722239955,-2.1245409695168322,0.1625582335849824,0.15707960721664624
28,2.6516028892944554,3.0862903732145544,1.422956798189351,1.9999985248401566,0.21405245622189883,0.2104494278933906,2.4160964704508894,2.464286031261908,2.6256520697718155,2.6022200750204503,0.15398399296401644,0.15418748361507104,-1.9262590897213405,-1.9255753011157384,0.10678959064410484,0.09820639320684998
29,4.275395661772183,3.5671398173886795,1.7250355809271172,1.1710723703413368,0.7835405911439444,0.8021965521888175,2.287902456230798,2.3377622616798783,1.1123185474389348,1.2172025350951552,0.15458985851292725,0.15257619621476928,-1.985572610708379,-1.9903272301833514,0.10857215531234651,0.10467902723761685
30,2.43838530689449,2.58884283224101,0.8140612085951247,0.8782798781485642,0.6019704423141051,0.605669486241357,2.6790532815868113,2.7665207115220967,-0.349769119928361,-0.3068422581667648,0.13119090650699292,0.12539410629299197,-2.215940269807716,-2.222711613809787,0.12862372046880105,0.1312672906075274
31,3.970806986117676,4.234197002228081,1.2084711115562663,1.362266499597412,0.6178307113235099,0.6313237238716876,2.9689142333782286,3.0,-0.6022573099775372,-0.49951098612569533,0.19189947508563268,0.19999999999999996,-1.5200526783615387,-1.5197974316801528,0.11766015750464931,0.11159195777901505
32,2.317022551102503,2.9002363499199015,0.916398869947805,1.4990107613098294,0.9717114616471976,0.9572092318689112,-2.4980228373653275,-2.4649539977298027,1.9381681225603478,1.8537018624953547,0.11490797554984558,0.10656390701137279,-1.5398876772898398,-1.5495171631324471,0.198759962709075,0.19999999999999996
33,3.3620319203355713,3.3014625380110854,0.5975813071168499,0.58646078512281,0.8381059836210979,0.8413216054366903,-0.16399263874578174,-0.14658201571039717,2.1559776425420427,2.150926032410161,0.1919360309889188,0.18654693250469237,-2.268091462655333,-2.2685298048127596,0.06167420061781169,0.060676044149455696
34,4.5712633606765385,4.485470931730201,0.19951237985461512,0.15919604107932553,0.840186054262234,0.8328110178703722,0.8144784959111999,0.8979140381192179,-0.16790535222301428,-0.17365509963351253,0.13447756556207066,0.12665714251625373,-1.6383832141195738,-1.6387446862273043,0.05909395173909614,0.06239715508142682
35,3.835683836845531,3.900932722117904,1.998011822392488,2.0,0.20003734535625078,0.2070376875633626,-2.319632261654624,-2.350574745323702,-0.9699850821619542,-0.9695998074650805,0.12581858401429974,0.12900930088191148,-2.3997047914604264,-2.413372716096845,0.13197765680253046,0.1342146412499954
36,2.5396728058202207,3.2020405242208585,1.341171881268048,1.9958282795280966,0.2790819526684339,0.26270885624465223,2.78143317948743,2.8350349435162423,0.14562558136261283,0.12482097426860388,0.18192597709369993,0.1838897025556731,-1.7500348445590141,-1.751952752538775,0.052167576970292937,0.054723862805442385
37,2.716119087873722,3.0930407259714934,0.6433265924208929,0.8857522157288695,0.3264199201259758,0.33013159008808524,-2.921339212792427,-2.966666937467288,-2.568494075215222,-2.6545744981811383,0.0973725528431709,0.10628785779451189,-2.0817114170095765,-2.072090850505982,0.10062740572177536,0.10898880114474063
