,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
53,CTDDM,673.1111264294085,1286.9601025502257,1363.3336002827857,1309.7752324488504,0.5437091911179812,CTDDM
54,DDM,225.9348517433716,451.8697071015144,468.98105091071176,474.6848370001392,0.0,DDM
55,CTDDM,534.0956733291071,960.6835971717642,1085.3026940821828,983.498727070389,1.0205621246473882,CTDDM
56,DDM,495.3315411805312,990.6630818538522,1007.774429785031,1013.478211752477,0.0,DDM
57,CTDDM,-3.441199058635773,-7.529596936562144,10.228949306697055,15.28553296206266,0.7728390281412743,DDM
58,DDM,665.9870584166476,1331.9095024612675,1349.085464257264,1354.7246323598922,0.0044068292323698,DDM
59,CTDDM,-16.44708298459468,-33.319433792408944,-15.782818545220756,-10.50430389378414,0.0804637134242813,DDM
60,DDM,99.4050988693702,198.8126070060845,215.92154516270895,221.6277369047093,4.033388737882018e-05,DDM
61,CTDDM,521.891877263806,850.9797899731138,1060.8951019515807,873.7949198717387,1.5771694107285334,CTDDM
62,DDM,961.7008697077862,1923.4017401943336,1940.513086839541,1946.2168700929583,4.1670609546063256e-10,DDM
63,DDM,85.45350971346295,170.9044293880395,188.0183668508945,193.7195592866643,0.4539200399063998,DDM
64,DDM,758.3583373067308,1516.7166750082822,1533.8280220374304,1539.531804906907,0.0,DDM
65,DDM,118.15304647919872,235.9416999823912,253.417440382366,258.756829881016,0.3337848525995199,DDM
66,DDM,202.00617553543887,404.0123522352439,421.1236984948464,426.8274821338687,0.0,DDM
67,DDM,298.4496474612025,596.8992931838518,614.0106423463736,619.7144230824766,4.994199709750293e-09,DDM
68,CTDDM,-119.49062633765053,-342.55662585605427,-221.86990525133243,-319.7414959574295,1.9999934338283776,CTDDM
69,CTDDM,125.95656061204512,248.9933445313337,269.0244686480588,271.8084744299585,0.3266931394007082,DDM
70,CTDDM,-36.012196616192554,-120.09441335875,-54.913045808416506,-97.2792834601252,0.8415660588912096,CTDDM
71,CTDDM,559.290636311926,1044.0001167124144,1135.6926200478208,1066.8152466110391,0.3009599911215264,CTDDM
72,CTDDM,270.8638829303054,541.001987774032,558.8391132845794,563.8171176726569,0.0721339004779325,DDM
73,DDM,666.2884484482789,1332.5752993154026,1349.6882443205266,1355.390429214027,0.0005093952260154,DDM
74,DDM,255.6573035019103,511.3091957317896,528.4259544277892,534.1243256304143,0.0,DDM
75,DDM,85.20339964828291,169.76238242646988,187.5181467205344,192.5775123250947,0.0742820079914191,DDM
76,DDM,328.16718199032147,656.3343719486505,673.4457114046115,679.1495018472754,0.0,DDM
77,DDM,310.20946760193374,620.424491746518,637.5302826278361,643.2396216451428,5.837296433765373e-05,DDM
78,CTDDM,256.42447840667705,503.753606051098,529.9603042373227,526.5687359497227,0.3770431422307038,CTDDM
79,DDM,652.1287251042019,1304.2574505996602,1321.3687976323724,1327.0725804982849,0.0,DDM
80,DDM,32.22995339806565,64.48778485213228,81.57125422009992,87.30291475075708,0.00018958500095165695,DDM
81,DDM,726.3321460872646,1452.1788944849488,1469.775639598498,1474.9940243835736,0.009556430640175174,DDM
82,CTDDM,-82.72592135381713,-229.13962802857617,-148.34049528366566,-206.32449812995137,1.9945424859748886,CTDDM
83,CTDDM,565.8161623787157,1029.952617935229,1148.7436721814001,1052.7677478338537,0.8386944271353969,CTDDM
84,CTDDM,93.37199679912504,183.9606546240747,203.85534102221868,206.7757845226995,0.19524653198628014,DDM
85,CTDDM,501.51071165518243,838.0885880625495,1020.1327707343335,860.9037179611744,0.7120273078933375,CTDDM
86,CTDDM,311.3441534593627,620.5960462745552,639.799654342694,643.41117617318,0.20426237398008795,DDM
87,DDM,226.36546737027666,452.730934294544,469.8422821645219,475.54606419316883,0.0,DDM
88,DDM,763.4336735443642,1525.3490627020096,1543.978694512697,1548.1641926006344,0.017736214096291076,DDM
89,CTDDM,-0.12402989136544575,-23.15263779285855,16.86328764123771,-0.3375078942337453,1.9403363054189944,CTDDM
90,CTDDM,395.74661503749275,629.0971120641852,808.6045774989541,651.9122419628101,0.7547341553145659,CTDDM
91,DDM,74.6117805613003,149.2106686587572,166.33490854656918,172.02579855738202,0.11471892556653938,DDM
92,CTDDM,-121.55475085227322,-293.99966161914824,-225.99815428057784,-271.1845317205234,1.3978674217863878,CTDDM
93,DDM,551.0391870728367,1102.0785100085754,1119.1897215696422,1124.8936399072002,6.57999322332426e-07,DDM
94,CTDDM,10.711316433852986,-10.602371434453088,38.533980291674574,12.212758464171715,1.401317858299541,CTDDM
95,DDM,251.44076305804714,502.88152586504566,519.9928735400629,525.6966557636705,0.0,DDM
96,DDM,-3.6347473348838912,-7.269500967801526,9.84185275420082,15.545628930823277,3.360760611468944e-07,DDM
97,DDM,443.0448741589637,886.0897518993971,903.201095741896,908.904881798022,0.0,DDM
98,CTDDM,21.549799241918482,18.858454088847534,60.210945907805566,41.67358398747234,1.8498199616893367,CTDDM
99,DDM,701.98838261521,1403.6540482742616,1421.0881126543886,1426.4691781728864,0.008872426862909769,DDM
