,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
212,CTDDM,1279.6519506345264,596.3694269359478,1304.5103830282153,621.2278593296365,1.3988430832898335,CTDDM
213,DDM,3549.770761143126,3566.90502375386,3574.629193536815,3591.763456147549,0.0,DDM
214,CTDDM,891.6752486412878,379.41712758463757,916.5336810349766,404.2755599783263,1.7627399751566084,CTDDM
215,DDM,2389.9658605004624,2446.0898973047306,2414.8242928941513,2470.9483296984195,0.0,DDM
216,CTDDM,1286.2529045971958,1074.2708961810436,1311.1113369908846,1099.1293285747324,0.5723343472966445,CTDDM
217,DDM,1770.7084647006936,1770.6261288755268,1795.5668970943825,1795.4845612692156,0.010288848816521335,DDM
218,CTDDM,1069.4662086695682,546.8390488249091,1094.324641063257,571.6974812185979,1.375343499576112,CTDDM
219,DDM,2430.2410846908438,2431.4054281891526,2455.0995170845326,2456.2638605828415,0.005836875352106969,DDM
220,CTDDM,1385.368062176331,942.0215410817366,1410.22649457002,966.8799734754253,1.0676388467175382,CTDDM
221,DDM,2969.2826064319997,2967.9131804877347,2994.1410388256886,2992.7716128814236,0.004308510226488889,DDM
222,CTDDM,1238.7663355198576,470.87979616055554,1263.6247679135465,495.7382285542443,1.8050104317700792,CTDDM
223,DDM,1874.8461521369254,1890.972042026866,1899.7045845306143,1915.8304744205548,0.0,DDM
224,CTDDM,1157.9626138099713,528.3883861937805,1182.8210462036602,553.2468185874693,1.8258382034409233,CTDDM
225,DDM,3180.552571522913,3255.738387889578,3205.4110039166017,3280.596820283267,0.0,DDM
226,CTDDM,1657.7689691036705,1471.7596599532649,1682.6274014973594,1496.6180923469537,0.4145008023003502,CTDDM
227,DDM,2642.967674480131,2643.0707453037026,2667.8261068738198,2667.9291776973914,0.0,DDM
228,CTDDM,1178.403371919195,836.7581948874243,1203.261804312884,861.6166272811131,0.8914395314371664,CTDDM
229,DDM,2776.3515049882967,2777.000362099955,2801.2099373819856,2801.858794493644,0.0041191200348109054,DDM
230,CTDDM,2023.4574862584216,1714.9719992582047,2048.31591865211,1739.8304316518936,0.36427786040174615,CTDDM
231,DDM,2433.741720110903,2444.4380565249753,2458.6001525045917,2469.296488918664,0.0,DDM
232,CTDDM,1675.0905040430976,1493.3805934964225,1699.9489364367864,1518.2390258901114,0.2683434533571586,CTDDM
233,DDM,2932.6413451819926,2962.6883244218466,2957.4997775756815,2987.5467568155354,0.0,DDM
234,CTDDM,2312.278065746835,2031.6210477897698,2337.136498140524,2056.4794801834587,0.2549177276393323,CTDDM
235,DDM,1961.15134920105,1966.3926560263812,1986.0097815947388,1991.2510884200701,0.0,DDM
236,CTDDM,1198.9039777203961,526.041029786308,1223.762410114085,550.8994621799967,1.5380744543543452,CTDDM
237,DDM,2293.9927978221963,2309.3425998745247,2318.851230215885,2334.2010322682136,0.0,DDM
238,CTDDM,1306.119716059408,654.8051762879244,1330.9781484530968,679.6636086816131,1.680155336710796,CTDDM
239,DDM,1568.6478564769293,1569.1161869059715,1593.5062888706182,1593.9746192996604,0.0,DDM
240,CTDDM,1894.771167076246,1488.9194330507798,1919.6295994699349,1513.7778654444687,0.6686360215987074,CTDDM
241,DDM,3582.1242027566122,3590.45512883256,3606.982635150301,3615.313561226249,0.0,DDM
242,CTDDM,1215.4054765407755,615.4678788504917,1240.2639089344643,640.3263112441805,1.567206109603546,CTDDM
243,DDM,2786.1411206753555,2786.001214310501,2810.9995530690444,2810.85964670419,0.005460711412785362,DDM
244,CTDDM,1108.9506986403733,882.4614123631254,1133.8091310340621,907.3198447568142,0.8420641978155311,CTDDM
245,DDM,2448.061438330411,2450.736230255861,2472.9198707241,2475.5946626495497,0.0,DDM
246,CTDDM,1106.4697751880512,524.4909075534042,1131.3282075817401,549.349339947093,1.5413345722775194,CTDDM
247,DDM,3259.7382174872546,3310.402433527912,3284.5966498809435,3335.2608659216007,0.0,DDM
